text,sentiment
we were told when we checked in as soon as we were allowed to that there are no other seats available on the plane except middle ,0
forgetting to fuel up realizing there was more cargo to add to plane one way to try and mask a delay ,0
help u said ud chnge our retrn flght since we missed our connection sat amp now ur not pickng up the phone only hve hrs left ,0
i am sorry it has it is cold in chicago but i do not see why that means it takes minutes for my priority bag to show up on the carousel ,0
okay names of sj crew are alamo tatiana keep telling me to hold then leave desk ali told me he could not help bc going on break ,0
is there a way to add my aa number to an itinerary that does not involve sitting on hold for hours ,0
why does not my daughter booked with my gold member miles get on the upgrade list for her flight tomorrow ,0
disappointed united did not feed small children on a amp half hour flight honolulu to los angeles appalling esp food waspaid for ,0
sat on a plane for hrs on then we finally took off ,0
highly disappointed in the baggage service with this merge with you guys have lost our st bag and now missing items ,0
this has to be the absolute worst experience ever ,0
united flight ua after two delays just cancelled flightled no explanation amp no more flights to norfolk that are not am not booked renting a car ,0
i have been on hold for mins to sort out my reservation out of sync message when trying to check in what has what is wrong ,0
i finally spoke to a person despite the mind boggling wait time the rep was very pleasant and very helpful kudos to her ,1
i am frustrated by all of the attitude toward execplat members thenewamerican ,0
if a business decision is made that inconveniences and possibly causes lost customers is it a good business decision cranky ,0
thanks to betty working gate at ilm and lovely gate agents here in clt helping me get home phx tonight instead of tomorrow ,1
thank you yes i was hoping to speak with someone directly but appreciate the link nonetheless ,0
is today s jetblue flight 9 nyc gt bos delayed my app says on time and the website says it has it is not ,0
big thanks to yvonne anthony from the chairman s desk top tier customer service today outstanding service amp support ,1
yoga it is tv service seems to be down though  i look forward to that do much ,0
flight ua been sitting on tarmac for mins with no report as to why any input ,0
thnx ,1
will you fly me to somewhere warm i am tired of this snow ,0
does not help if i have to fly on specific days ,0
my mother s flight was delayed from phlord we are on our way to nrt and the gate refused to upgrade a platinum blegh ,0
why have not you updated that flight is delayed super frustrating ,0
i have those notifications yet the staff on board say that is not accurate and they have no departure time ,0
